Timestamp,Speed,value,value_heartbeat,value_distancecycling,value_distancewalkrun,value_steps
2024-02-10 09:09:50+00:00,0.4358087777777778,0.057,91.0,,,
2024-02-10 09:10:00+00:00,1.0329343636363637,0.1476,92.5,,0.0033352179999999996,71.0
2024-02-10 09:10:10+00:00,1.6704043333333334,0.12566666666666665,99.0,,0.00208451,
2024-02-10 09:10:20+00:00,1.1374705454545455,0.1206,96.0,,,
2024-02-10 09:10:30+00:00,6.241726555555555,0.057,95.0,,,
2024-02-10 09:10:40+00:00,12.458268818181818,0.057,96.5,,0.0032165,
2024-02-10 09:10:50+00:00,18.82800211111111,0.057,100.0,,,
2024-02-10 09:11:00+00:00,20.757082818181818,0.057,109.66666666666667,,0.00208451,
2024-02-10 09:11:10+00:00,22.19347788888889,0.1205,109.5,,0.0023343099999999996,
2024-02-10 09:11:20+00:00,24.798616181818183,0.057,105.0,,0.00143134,
2024-02-10 09:11:30+00:00,27.792879,0.083,100.0,,0.00173709,
2024-02-10 09:11:40+00:00,29.269927272727273,0.083,105.33333333333333,,0.00448166,
2024-02-10 09:11:50+00:00,29.819591555555558,0.057,104.5,,0.00250887,
2024-02-10 09:12:00+00:00,31.46902590909091,0.057,103.5,,0.0020845135,
2024-02-10 09:12:10+00:00,32.88724422222222,0.057,102.0,,,
2024-02-10 09:12:20+00:00,31.979718454545452,0.057,92.66666666666667,,,
2024-02-10 09:12:30+00:00,32.353692,0.057,87.5,,,
2024-02-10 09:12:40+00:00,32.287763090909095,0.057,84.0,,,
2024-02-10 09:12:50+00:00,32.62992022222222,0.057,87.5,,,
2024-02-10 09:13:00+00:00,31.180890272727275,0.057,83.5,,,
2024-02-10 09:13:10+00:00,29.320552666666668,0.057,81.5,,,
2024-02-10 09:13:20+00:00,28.537887363636365,0.057,75.0,,,
2024-02-10 09:13:30+00:00,27.78067133333333,0.057,77.0,,,
2024-02-10 09:13:40+00:00,23.610032,0.057,79.0,,,
2024-02-10 09:13:50+00:00,19.593097,0.057,80.0,,,
2024-02-10 09:14:00+00:00,16.06673990909091,0.057,82.33333333333333,,,
2024-02-10 09:14:10+00:00,13.837021555555557,0.057,79.0,,,
2024-02-10 09:14:20+00:00,12.379147363636365,0.057,79.0,,,
2024-02-10 09:14:30+00:00,11.354224888888888,0.057,81.5,,,
2024-02-10 09:14:40+00:00,8.497313,0.057,85.5,,,
2024-02-10 09:14:50+00:00,1.2715451999999998,0.057,85.0,,,
2024-02-10 09:15:00+00:00,0.9182558000000002,0.057,83.0,,,
2024-02-10 09:15:10+00:00,0.6604708888888888,0.057,79.5,,,
2024-02-10 09:15:20+00:00,0.9854643636363636,0.057,85.0,,,
2024-02-10 09:15:30+00:00,0.8811984444444444,0.057,83.0,,,
2024-02-10 09:15:40+00:00,0.3130260909090909,0.057,84.0,,,
2024-02-10 09:15:50+00:00,0.085367,0.057,78.5,,,
2024-02-10 09:16:00+00:00,0.036162,0.057,76.5,,,
2024-02-10 09:16:10+00:00,0.03603733333333333,0.057,75.0,,,
2024-02-10 09:16:20+00:00,0.055640199999999994,0.05700000000000001,77.5,,,
2024-02-10 09:16:30+00:00,0.03414711111111111,0.057,80.0,,,
2024-02-10 09:16:40+00:00,0.014069444444444445,0.057,86.33333333333333,,,
2024-02-10 09:16:50+00:00,0.004028111111111111,0.057,86.5,,,
2024-02-10 09:17:00+00:00,0.002177,0.057,80.0,,,
2024-02-10 09:17:10+00:00,0.0008896666666666666,0.057,78.0,,,
2024-02-10 09:17:40+00:00,0.18493250000000003,0.057000000000000016,84.66666666666667,,,
2024-02-10 09:17:50+00:00,2.725236,0.057,78.5,,,
2024-02-10 09:18:10+00:00,0.5627365000000001,0.057,85.5,,,
2024-02-10 09:18:20+00:00,8.472475833333334,0.057,88.0,,,
2024-02-10 09:18:30+00:00,23.8981595,0.057,85.0,,,
2024-02-10 09:18:40+00:00,21.93159163636364,0.057,80.0,,,
2024-02-10 09:18:50+00:00,23.07733233333333,0.057,78.0,,,
2024-02-10 09:19:00+00:00,26.360405636363637,0.057,76.5,,,
2024-02-10 09:19:10+00:00,27.505764555555558,0.057,79.0,,,
2024-02-10 09:19:20+00:00,28.110224818181816,0.057,83.33333333333333,,,
2024-02-10 09:19:30+00:00,32.55390522222222,0.057,79.5,,,
2024-02-10 09:19:40+00:00,32.46524981818182,0.057,81.5,,,
2024-02-10 09:19:50+00:00,34.310424999999995,0.14200000000000002,82.0,,,
2024-02-10 09:20:00+00:00,34.98622066666667,0.09744241833686829,83.0,,,
2024-02-11 12:42:30+00:00,0.9947792222222221,0.2026666666666667,102.0,,0.0031166133333333334,
2024-02-11 12:42:40+00:00,1.1928777272727273,0.1875,100.66666666666667,,0.0025768875,
2024-02-11 12:42:50+00:00,1.2821497777777777,0.142,99.0,,0.003603195,
2024-02-11 12:43:00+00:00,1.0483954545454546,0.213,104.0,,0.0026820725000000004,
2024-02-11 12:43:10+00:00,1.128448,0.216,103.0,,0.0030310325,
2024-02-11 12:43:20+00:00,1.183936909090909,0.23224999999999998,106.0,,0.0027023425,
2024-02-11 12:43:30+00:00,1.246859,0.18000000000000002,107.5,,0.00312178,
2024-02-11 12:43:40+00:00,1.5812891818181818,0.161,107.5,,0.0043761425,
2024-02-11 12:43:50+00:00,1.2222271111111112,0.20000000000000004,104.33333333333333,,0.00312654,
2024-02-11 12:44:00+00:00,1.1010371818181819,0.163,104.0,,0.0026805575,
2024-02-11 12:44:10+00:00,0.9047451111111111,0.22075,112.0,,0.00214459,
2024-02-11 12:44:20+00:00,1.0001115454545455,0.23925,104.33333333333333,,0.00300724,
2024-02-11 12:44:30+00:00,1.16619,0.2383333333333333,105.0,,0.04987141,289.0
2024-02-11 12:44:40+00:00,1.1235285454545454,0.19240000000000002,103.0,,0.002783895,
2024-02-11 12:44:50+00:00,0.31463122222222223,0.23266666666666666,103.0,,,
2024-02-11 12:45:00+00:00,0.7268477272727273,0.17079999999999998,98.0,,0.004253403333333333,
2024-02-11 12:45:10+00:00,1.0496897777777778,0.256,100.0,,0.0024620033333333335,
2024-02-11 12:45:20+00:00,0.6537683636363636,0.24175000000000002,102.66666666666667,,0.001702721,
2024-02-11 12:45:30+00:00,0.8047255555555556,0.20350000000000001,101.0,,0.00216087525,
2024-02-11 12:45:40+00:00,1.2315126363636364,0.23075,103.0,,0.0031094825,
2024-02-11 12:45:50+00:00,1.1852987777777777,0.17225,103.0,,0.0031410925,
2024-02-11 12:46:00+00:00,0.9380890000000001,0.1525,106.0,,0.0021770625,
2024-02-11 12:46:10+00:00,1.392260111111111,0.20675000000000002,107.33333333333333,,0.0036628750000000003,
2024-02-11 12:46:20+00:00,1.4918624,0.7070000000000001,105.0,,0.00434591,
2024-02-14 20:10:00+00:00,1.327599,0.70375,118.5,,0.004041696666666666,
2024-02-14 20:10:10+00:00,0.72697,0.18219974637031555,121.0,,0.0449103,
2024-02-16 16:33:50+00:00,1.238617,2.611,104.0,,,
2024-02-16 16:36:00+00:00,0.9988864545454544,0.3175,111.0,,0.0026398,
2024-02-16 16:36:10+00:00,0.9503207777777778,0.28225,110.5,,0.00173338575,
2024-02-16 16:36:20+00:00,0.070377,0.22149999999999997,111.0,,0.000142697,
2024-02-16 16:45:10+00:00,0.792822,0.227,109.0,,0.003916675,
2024-02-16 16:45:20+00:00,1.689043909090909,0.217,114.33333333333333,,0.00204348,
2024-02-16 16:45:30+00:00,1.9997473,0.22200000000000006,118.0,,0.0013623203333333334,
2024-02-16 16:45:40+00:00,0.9038999090909091,0.1875,119.66666666666667,,0.0020845123333333333,
2024-02-16 16:45:50+00:00,0.959134,0.1665,123.0,,0.004169025,
2024-02-16 16:46:00+00:00,0.38795127272727276,0.168,120.0,,0.00272464,
2024-02-16 16:46:10+00:00,0.8586522222222223,0.2185,113.0,,0.0028865475,
2024-02-16 16:46:20+00:00,1.174617909090909,0.22,106.5,,0.002820455,
2024-02-16 16:46:30+00:00,1.2547304444444445,0.22666666666666668,111.0,,0.0030277499999999996,
2024-02-16 16:46:40+00:00,1.078650909090909,0.23879999999999998,114.66666666666667,,0.00286771,
2024-02-16 16:46:50+00:00,1.2292636666666668,0.244,110.0,,0.003018706666666667,
2024-02-16 16:47:00+00:00,1.0405817272727271,0.24,113.0,,0.002859098,
2024-02-16 16:47:10+00:00,1.356556333333333,0.23033333333333336,114.66666666666667,,0.00390333,
